accuracy,loss,val_accuracy,val_loss,learning_rate,ID_Entrenamiento
0.7024446129798889,1.1083347797393799,0.7422606348991394,0.65904301404953,4.999999873689376e-05,Entrenamiento_21078
0.7009167075157166,1.0218193531036377,0.7508999109268188,0.6290485262870789,4.999999873689376e-05,Entrenamiento_21078
0.7066463232040405,1.0035191774368286,0.7415406703948975,0.6338655948638916,4.999999873689376e-05,Entrenamiento_21078
0.7039725184440613,1.0201212167739868,0.7041036486625671,0.6825236082077026,4.999999873689376e-05,Entrenamiento_21078
0.7001528143882751,0.9882838726043701,0.7134629487991333,0.6759446859359741,4.999999873689376e-05,Entrenamiento_21078
0.7161955833435059,0.9815983176231384,0.7192224860191345,0.7187957167625427,4.999999873689376e-05,Entrenamiento_21078
0.6997708082199097,1.0189815759658813,0.755219578742981,0.5985859036445618,4.999999873689376e-05,Entrenamiento_21078
0.7253628969192505,0.9743368625640869,0.7343412637710571,0.6313818693161011,4.999999873689376e-05,Entrenamiento_21078
0.7123758792877197,0.9986226558685303,0.7141828536987305,0.6488205194473267,4.999999873689376e-05,Entrenamiento_21078
0.7112299203872681,1.0226373672485352,0.7127429842948914,0.6688432097434998,4.999999873689376e-05,Entrenamiento_21078
0.7276546955108643,0.9971488118171692,0.7444204688072205,0.6133930683135986,4.999999873689376e-05,Entrenamiento_21078
0.7142857313156128,0.9713262319564819,0.7516198754310608,0.6030219793319702,4.999999873689376e-05,Entrenamiento_21078
0.7352941036224365,0.9400635957717896,0.7386609315872192,0.6149419546127319,4.999999873689376e-05,Entrenamiento_21078
0.7181054353713989,1.010025143623352,0.7213822603225708,0.6397270560264587,4.999999873689376e-05,Entrenamiento_21078
0.7192513346672058,0.9822350740432739,0.7177825570106506,0.6298715472221375,4.999999873689376e-05,Entrenamiento_21078
0.716959536075592,0.9585716128349304,0.7271418571472168,0.6362748742103577,2.499999936844688e-05,Entrenamiento_21078
0.7276546955108643,0.9401668906211853,0.730741560459137,0.6373521089553833,2.499999936844688e-05,Entrenamiento_21078
0.7116119265556335,0.9932020306587219,0.730021595954895,0.6303557753562927,2.499999936844688e-05,Entrenamiento_21078
0.7276546955108643,0.9389633536338806,0.7336212992668152,0.6301332116127014,2.499999936844688e-05,Entrenamiento_21078
0.7207792401313782,0.9058775305747986,0.7350611686706543,0.6406400203704834,2.499999936844688e-05,Entrenamiento_21078
0.7154316306114197,0.9609280824661255,0.730741560459137,0.6480556726455688,2.499999936844688e-05,Entrenamiento_21078
0.7310924530029297,0.9187942147254944,0.7170626521110535,0.6522003412246704,2.499999936844688e-05,Entrenamiento_21078
0.4110007584095001,2.607367515563965,0.23254139721393585,1.0893577337265015,9.999999747378752e-05,Entrenamiento_35212
0.4938884675502777,2.1439054012298584,0.25989919900894165,1.040082335472107,9.999999747378752e-05,Entrenamiento_35212
0.541252851486206,1.9090452194213867,0.3938084840774536,0.9197888970375061,9.999999747378752e-05,Entrenamiento_35212
0.5431627035140991,1.927925944328308,0.4427645802497864,0.9216181039810181,9.999999747378752e-05,Entrenamiento_35212
0.5614973306655884,1.7331523895263672,0.45716342329978943,1.0042864084243774,9.999999747378752e-05,Entrenamiento_35212
0.5958747267723083,1.5989272594451904,0.5536357164382935,0.9350480437278748,9.999999747378752e-05,Entrenamiento_35212
0.6008403301239014,1.6281530857086182,0.5881929397583008,0.8369155526161194,9.999999747378752e-05,Entrenamiento_35212
0.6275783181190491,1.4990665912628174,0.5601152181625366,0.9016509652137756,9.999999747378752e-05,Entrenamiento_35212
0.6138273477554321,1.41105055809021,0.5579553842544556,0.8067308068275452,9.999999747378752e-05,Entrenamiento_35212
0.6302521228790283,1.425309658050537,0.5629949569702148,0.8405312895774841,9.999999747378752e-05,Entrenamiento_35212
0.6405653357505798,1.345227599143982,0.5579553842544556,0.9036375880241394,9.999999747378752e-05,Entrenamiento_35212
0.6420931816101074,1.3487728834152222,0.591792643070221,0.7893176078796387,9.999999747378752e-05,Entrenamiento_35212
0.6409472823143005,1.2589824199676514,0.5802735686302185,1.1470651626586914,9.999999747378752e-05,Entrenamiento_35212
0.6359816789627075,1.2784475088119507,0.6465082764625549,0.7372626066207886,9.999999747378752e-05,Entrenamiento_35212
0.6474407911300659,1.265137791633606,0.6119510531425476,0.7781083583831787,9.999999747378752e-05,Entrenamiento_35212
0.6531703472137451,1.2084959745407104,0.6155507564544678,0.8656418323516846,9.999999747378752e-05,Entrenamiento_35212
0.6665393710136414,1.1619365215301514,0.6637868881225586,0.7665424942970276,9.999999747378752e-05,Entrenamiento_35212
0.6703590750694275,1.1775259971618652,0.6407487392425537,0.7409929037094116,9.999999747378752e-05,Entrenamiento_35212
0.6737967729568481,1.157078742980957,0.6335493326187134,0.9319248199462891,9.999999747378752e-05,Entrenamiento_35212
0.6768525838851929,1.1332423686981201,0.7170626521110535,0.65901780128479,9.999999747378752e-05,Entrenamiento_35212
0.6718869209289551,1.08823823928833,0.7149028182029724,0.7074316740036011,9.999999747378752e-05,Entrenamiento_35212
0.688693642616272,1.099219560623169,0.6983441114425659,0.6443780064582825,9.999999747378752e-05,Entrenamiento_35212
0.6825821399688721,1.0619531869888306,0.6933045387268066,0.7227603793144226,9.999999747378752e-05,Entrenamiento_35212
0.7024446129798889,1.0658369064331055,0.7084233164787292,0.6650438904762268,9.999999747378752e-05,Entrenamiento_35212
0.706264317035675,0.9916906356811523,0.676025927066803,0.6737862229347229,9.999999747378752e-05,Entrenamiento_35212
0.7074102163314819,1.0289502143859863,0.6551476120948792,0.8623270988464355,9.999999747378752e-05,Entrenamiento_35212
0.7055003643035889,1.0181660652160645,0.6925845742225647,0.7752639055252075,9.999999747378752e-05,Entrenamiento_35212
0.7188693881034851,0.9480743408203125,0.6933045387268066,0.670688807964325,9.999999747378752e-05,Entrenamiento_35212
0.7081741690635681,1.036113977432251,0.6774657964706421,0.7007977366447449,9.999999747378752e-05,Entrenamiento_35212
0.7035905122756958,1.0283775329589844,0.6947444081306458,0.6259421706199646,9.999999747378752e-05,Entrenamiento_35212
0.7055003643035889,1.050032377243042,0.6976242065429688,0.656602144241333,9.999999747378752e-05,Entrenamiento_35212
0.7207792401313782,0.9815441370010376,0.7091432809829712,0.6416761875152588,9.999999747378752e-05,Entrenamiento_35212
0.7177234292030334,0.9691025018692017,0.6342692375183105,0.7796064019203186,9.999999747378752e-05,Entrenamiento_35212
0.7215431332588196,1.0112035274505615,0.6767458319664001,0.6916426420211792,9.999999747378752e-05,Entrenamiento_35212
0.7333842515945435,0.918828010559082,0.6299496293067932,0.7389876842498779,9.999999747378752e-05,Entrenamiento_35212
0.7161955833435059,1.004796028137207,0.6796256303787231,0.6496724486351013,9.999999747378752e-05,Entrenamiento_35212
0.7333842515945435,0.892471432685852,0.6947444081306458,0.7018148899078369,9.999999747378752e-05,Entrenamiento_35212
0.7181054353713989,0.934782862663269,0.6630669832229614,0.6454131007194519,9.999999747378752e-05,Entrenamiento_35212
0.7295645475387573,0.9092987775802612,0.6551476120948792,0.6604570150375366,4.999999873689376e-05,Entrenamiento_35212
0.7341482043266296,0.9442467093467712,0.6796256303787231,0.6311694383621216,4.999999873689376e-05,Entrenamiento_35212
0.7379679083824158,0.8740041255950928,0.6889848709106445,0.6274235844612122,4.999999873689376e-05,Entrenamiento_35212
0.7341482043266296,0.9244264364242554,0.6933045387268066,0.6712205410003662,4.999999873689376e-05,Entrenamiento_35212
0.7383499145507812,0.904834508895874,0.6681065559387207,0.6504679918289185,4.999999873689376e-05,Entrenamiento_35212
0.7444614171981812,0.8342547416687012,0.6637868881225586,0.692043125629425,4.999999873689376e-05,Entrenamiento_35212
0.7322383522987366,0.8626081347465515,0.6961842775344849,0.6489121317863464,4.999999873689376e-05,Entrenamiento_35212
0.37700533866882324,2.5837244987487793,0.22174225747585297,1.1089344024658203,9.999999747378752e-05,Entrenamiento_54709
0.46371275186538696,2.12994647026062,0.5413966774940491,1.0491337776184082,9.999999747378752e-05,Entrenamiento_54709
0.4992360472679138,1.9673572778701782,0.5817134380340576,0.9062538743019104,9.999999747378752e-05,Entrenamiento_54709
0.5439266562461853,1.7753257751464844,0.5557955503463745,0.8956247568130493,9.999999747378752e-05,Entrenamiento_54709
0.5798319578170776,1.6287490129470825,0.591792643070221,0.8531560301780701,9.999999747378752e-05,Entrenamiento_54709
0.5935828685760498,1.5898784399032593,0.5701943635940552,0.9915158748626709,9.999999747378752e-05,Entrenamiento_54709
0.599312424659729,1.4655886888504028,0.5874729752540588,1.0554301738739014,9.999999747378752e-05,Entrenamiento_54709
0.6157371997833252,1.4377038478851318,0.5529157519340515,1.1122747659683228,9.999999747378752e-05,Entrenamiento_54709
0.6157371997833252,1.4196289777755737,0.6054715514183044,0.8529413938522339,9.999999747378752e-05,Entrenamiento_54709
0.6168830990791321,1.374449610710144,0.6105111837387085,0.9305160045623779,9.999999747378752e-05,Entrenamiento_54709
0.6352177262306213,1.3056281805038452,0.6594672203063965,0.8227869272232056,9.999999747378752e-05,Entrenamiento_54709
0.6386554837226868,1.2998466491699219,0.6637868881225586,0.8163832426071167,9.999999747378752e-05,Entrenamiento_54709
0.660045862197876,1.267271876335144,0.645788311958313,0.8737738728523254,9.999999747378752e-05,Entrenamiento_54709
0.6489686965942383,1.24320387840271,0.6630669832229614,0.7433589696884155,9.999999747378752e-05,Entrenamiento_54709
0.6508785486221313,1.2320307493209839,0.6875450015068054,0.6869053840637207,9.999999747378752e-05,Entrenamiento_54709
0.661955714225769,1.1940598487854004,0.621310293674469,0.7237497568130493,9.999999747378752e-05,Entrenamiento_54709
0.6825821399688721,1.1342062950134277,0.6112310886383057,0.8628542423248291,9.999999747378752e-05,Entrenamiento_54709
0.6760886311531067,1.1326875686645508,0.6789056658744812,0.681628406047821,9.999999747378752e-05,Entrenamiento_54709
0.688693642616272,1.0981637239456177,0.6817854642868042,0.6971752643585205,9.999999747378752e-05,Entrenamiento_54709
0.6776164770126343,1.0987966060638428,0.645788311958313,0.9343081712722778,9.999999747378752e-05,Entrenamiento_54709
0.6772345304489136,1.1271048784255981,0.621310293674469,0.7706180214881897,9.999999747378752e-05,Entrenamiento_54709
0.6875477433204651,1.0837738513946533,0.6544276475906372,0.7619288563728333,9.999999747378752e-05,Entrenamiento_54709
0.6932772994041443,1.0754426717758179,0.6551476120948792,0.7458603382110596,9.999999747378752e-05,Entrenamiento_54709
0.709320068359375,1.010538935661316,0.6623470187187195,0.8459408283233643,9.999999747378752e-05,Entrenamiento_54709
0.6963330507278442,1.0495550632476807,0.6940245032310486,0.6846488118171692,9.999999747378752e-05,Entrenamiento_54709
0.6948052048683167,1.0311782360076904,0.7242620587348938,0.598938524723053,9.999999747378752e-05,Entrenamiento_54709
0.7016806602478027,1.0063328742980957,0.7379409670829773,0.5817584991455078,9.999999747378752e-05,Entrenamiento_54709
0.7077922224998474,0.97928386926651,0.7192224860191345,0.5963014960289001,9.999999747378752e-05,Entrenamiento_54709
0.7207792401313782,0.9801412224769592,0.7206623554229736,0.6461101174354553,9.999999747378752e-05,Entrenamiento_54709
0.7238349914550781,0.9590844511985779,0.6522678136825562,0.6867497563362122,9.999999747378752e-05,Entrenamiento_54709
0.7047364115715027,0.9732244610786438,0.6825054287910461,0.6485695242881775,9.999999747378752e-05,Entrenamiento_54709
0.7223070859909058,0.94654381275177,0.6702663898468018,0.6859896183013916,9.999999747378752e-05,Entrenamiento_54709
0.7192513346672058,0.9331161975860596,0.7221022248268127,0.6173248887062073,9.999999747378752e-05,Entrenamiento_54709
0.7245989441871643,0.9317306280136108,0.7537797093391418,0.5739871859550476,9.999999747378752e-05,Entrenamiento_54709
0.7379679083824158,0.882566511631012,0.7480201721191406,0.5850381851196289,9.999999747378752e-05,Entrenamiento_54709
0.724980890750885,0.9275171160697937,0.730741560459137,0.6062096357345581,9.999999747378752e-05,Entrenamiento_54709
0.7196332812309265,0.9692189693450928,0.6897048354148865,0.7063915729522705,9.999999747378752e-05,Entrenamiento_54709
0.724980890750885,0.9599345326423645,0.6846652030944824,0.8297038078308105,9.999999747378752e-05,Entrenamiento_54709
0.7226890921592712,0.9335737824440002,0.6868250370025635,0.6591772437095642,9.999999747378752e-05,Entrenamiento_54709
0.7375859618186951,0.890615701675415,0.7235420942306519,0.5810308456420898,9.999999747378752e-05,Entrenamiento_54709
0.7421696186065674,0.8846511244773865,0.7271418571472168,0.5854533910751343,9.999999747378752e-05,Entrenamiento_54709
0.7391138076782227,0.8665411472320557,0.7458603382110596,0.5440260171890259,9.999999747378752e-05,Entrenamiento_54709
0.7276546955108643,0.9106020927429199,0.6983441114425659,0.6191515922546387,9.999999747378752e-05,Entrenamiento_54709
0.743697464466095,0.8836469650268555,0.6954643726348877,0.6769154667854309,9.999999747378752e-05,Entrenamiento_54709
0.7501909732818604,0.8620212078094482,0.7365010976791382,0.5739302039146423,9.999999747378752e-05,Entrenamiento_54709
0.7582123875617981,0.8307236433029175,0.7415406703948975,0.6166950464248657,9.999999747378752e-05,Entrenamiento_54709
0.7509549260139465,0.8233870267868042,0.7257019281387329,0.6066199541091919,9.999999747378752e-05,Entrenamiento_54709
0.7555385828018188,0.8422701358795166,0.7602591514587402,0.5423651337623596,9.999999747378752e-05,Entrenamiento_54709
0.7528647780418396,0.8409929275512695,0.7012239098548889,0.7204978466033936,9.999999747378752e-05,Entrenamiento_54709
0.7494270205497742,0.833292543888092,0.6889848709106445,0.6744373440742493,9.999999747378752e-05,Entrenamiento_54709
0.7521008253097534,0.8467817306518555,0.6594672203063965,0.6326490640640259,9.999999747378752e-05,Entrenamiento_54709
0.7551566362380981,0.7991659641265869,0.7336212992668152,0.6067371964454651,9.999999747378752e-05,Entrenamiento_54709
0.764323890209198,0.7990027070045471,0.7350611686706543,0.5688325762748718,9.999999747378752e-05,Entrenamiento_54709
0.754392683506012,0.8037144541740417,0.754499614238739,0.5360158681869507,9.999999747378752e-05,Entrenamiento_54709
0.7647058963775635,0.8203994035720825,0.7444204688072205,0.6030316352844238,9.999999747378752e-05,Entrenamiento_54709
0.7605041861534119,0.8077571392059326,0.7156227231025696,0.5831323266029358,9.999999747378752e-05,Entrenamiento_54709
0.7673797011375427,0.8272042870521545,0.7537797093391418,0.5288102030754089,9.999999747378752e-05,Entrenamiento_54709
0.7669976949691772,0.7690983414649963,0.7451403737068176,0.5369530916213989,9.999999747378752e-05,Entrenamiento_54709
0.7685256004333496,0.7960959672927856,0.7401008009910583,0.5609064698219299,9.999999747378752e-05,Entrenamiento_54709
0.7673797011375427,0.7900616526603699,0.7501800060272217,0.5354124307632446,9.999999747378752e-05,Entrenamiento_54709
0.7708173990249634,0.8049274682998657,0.7465803027153015,0.6219859719276428,9.999999747378752e-05,Entrenamiento_54709
0.7731092572212219,0.7564670443534851,0.6767458319664001,0.635603129863739,9.999999747378752e-05,Entrenamiento_54709
0.7838044166564941,0.7485624551773071,0.6580273509025574,0.6941472887992859,9.999999747378752e-05,Entrenamiento_54709
0.7776929140090942,0.747303307056427,0.7242620587348938,0.6077964305877686,9.999999747378752e-05,Entrenamiento_54709
0.7647058963775635,0.8076460957527161,0.7264218926429749,0.6307206749916077,9.999999747378752e-05,Entrenamiento_54709
0.7845683693885803,0.7513296604156494,0.7314614653587341,0.5749553442001343,4.999999873689376e-05,Entrenamiento_54709
0.7860962748527527,0.724973738193512,0.7372210025787354,0.5852829217910767,4.999999873689376e-05,Entrenamiento_54709
0.7868602275848389,0.717995285987854,0.7206623554229736,0.6346994638442993,4.999999873689376e-05,Entrenamiento_54709
0.7845683693885803,0.7487720251083374,0.7156227231025696,0.6258534789085388,4.999999873689376e-05,Entrenamiento_54709
0.7868602275848389,0.7235329151153564,0.7473002076148987,0.5458575487136841,4.999999873689376e-05,Entrenamiento_54709
0.7838044166564941,0.7399091720581055,0.7199423909187317,0.6075472831726074,4.999999873689376e-05,Entrenamiento_54709
0.8009931445121765,0.6815215349197388,0.7156227231025696,0.6385734677314758,4.999999873689376e-05,Entrenamiento_54709
0.4006875455379486,2.7482383251190186,0.22390209138393402,1.1310619115829468,9.999999747378752e-05,Entrenamiento_18688
0.49656227231025696,2.186309814453125,0.38876891136169434,1.1443471908569336,9.999999747378752e-05,Entrenamiento_18688
0.53132164478302,2.0328428745269775,0.38372930884361267,1.072131872177124,9.999999747378752e-05,Entrenamiento_18688
0.5721924901008606,1.854130506515503,0.46292296051979065,1.017216682434082,9.999999747378752e-05,Entrenamiento_18688
0.5867074131965637,1.6666678190231323,0.5334773063659668,1.0107381343841553,9.999999747378752e-05,Entrenamiento_18688
0.5844155550003052,1.6725198030471802,0.5680345296859741,1.0405417680740356,9.999999747378752e-05,Entrenamiento_18688
0.5924369692802429,1.596567988395691,0.6040316820144653,1.1655300855636597,9.999999747378752e-05,Entrenamiento_18688
0.6122994422912598,1.4613531827926636,0.6565874814987183,0.8029157519340515,9.999999747378752e-05,Entrenamiento_18688
0.6214667558670044,1.4216620922088623,0.6054715514183044,0.9919914603233337,9.999999747378752e-05,Entrenamiento_18688
0.6313980221748352,1.3888028860092163,0.6342692375183105,1.0661919116973877,9.999999747378752e-05,Entrenamiento_18688
0.6440030336380005,1.3869141340255737,0.67314612865448,0.8517227172851562,9.999999747378752e-05,Entrenamiento_18688
0.6531703472137451,1.298582911491394,0.648668110370636,0.8869114518165588,9.999999747378752e-05,Entrenamiento_18688
0.6294881701469421,1.3095568418502808,0.6817854642868042,0.7746490836143494,9.999999747378752e-05,Entrenamiento_18688
0.6497326493263245,1.275413155555725,0.6846652030944824,0.7604682445526123,9.999999747378752e-05,Entrenamiento_18688
0.6707410216331482,1.1953531503677368,0.6954643726348877,0.6775299310684204,9.999999747378752e-05,Entrenamiento_18688
0.6482047438621521,1.1907776594161987,0.6724262237548828,0.7633241415023804,9.999999747378752e-05,Entrenamiento_18688
0.6588999032974243,1.255020022392273,0.6623470187187195,0.7683361172676086,9.999999747378752e-05,Entrenamiento_18688
0.6707410216331482,1.1617112159729004,0.6817854642868042,0.721383810043335,9.999999747378752e-05,Entrenamiento_18688
0.6718869209289551,1.1611722707748413,0.6832253336906433,0.7025402188301086,9.999999747378752e-05,Entrenamiento_18688
0.6760886311531067,1.144228219985962,0.6997840404510498,0.6904984712600708,9.999999747378752e-05,Entrenamiento_18688
0.6695951223373413,1.1714646816253662,0.702663779258728,0.6526991724967957,9.999999747378752e-05,Entrenamiento_18688
0.6768525838851929,1.135647177696228,0.6846652030944824,0.6524369716644287,9.999999747378752e-05,Entrenamiento_18688
0.6802902817726135,1.0945627689361572,0.6270698308944702,0.7579669952392578,9.999999747378752e-05,Entrenamiento_18688
0.6799083352088928,1.1081854104995728,0.5788336992263794,0.8498407006263733,9.999999747378752e-05,Entrenamiento_18688
0.683728039264679,1.0797837972640991,0.5716342926025391,0.9227775931358337,9.999999747378752e-05,Entrenamiento_18688
0.6928953528404236,1.0133072137832642,0.5997120141983032,0.7879137992858887,9.999999747378752e-05,Entrenamiento_18688
0.7005347609519958,1.0564295053482056,0.6141108870506287,0.8944251537322998,9.999999747378752e-05,Entrenamiento_18688
0.683728039264679,1.054194688796997,0.6227501630783081,0.821070671081543,9.999999747378752e-05,Entrenamiento_18688
0.6967150568962097,1.0090365409851074,0.6695464253425598,0.6954806447029114,9.999999747378752e-05,Entrenamiento_18688
0.7108479738235474,1.0350314378738403,0.6637868881225586,0.6986181735992432,9.999999747378752e-05,Entrenamiento_18688
0.7047364115715027,0.9695051908493042,0.6609071493148804,0.6916245222091675,4.999999873689376e-05,Entrenamiento_18688
0.699388861656189,0.9812971949577332,0.6601871848106384,0.6743359565734863,4.999999873689376e-05,Entrenamiento_18688
0.6990068554878235,0.9697394967079163,0.6637868881225586,0.6697224378585815,4.999999873689376e-05,Entrenamiento_18688
0.7116119265556335,0.9961411952972412,0.6594672203063965,0.6630881428718567,4.999999873689376e-05,Entrenamiento_18688
0.7181054353713989,0.9262533783912659,0.6803455948829651,0.6458688378334045,4.999999873689376e-05,Entrenamiento_18688
0.7039725184440613,0.964871883392334,0.6601871848106384,0.6800253391265869,4.999999873689376e-05,Entrenamiento_18688
0.7226890921592712,0.9360716342926025,0.6673865914344788,0.6602902412414551,4.999999873689376e-05,Entrenamiento_18688
0.7223070859909058,0.9238091111183167,0.675305962562561,0.6375046968460083,4.999999873689376e-05,Entrenamiento_18688
0.7154316306114197,0.9083284735679626,0.6796256303787231,0.6414148807525635,4.999999873689376e-05,Entrenamiento_18688
0.7192513346672058,0.9241388440132141,0.7221022248268127,0.6195936799049377,4.999999873689376e-05,Entrenamiento_18688
0.7268907427787781,0.9189311265945435,0.6774657964706421,0.7079295516014099,4.999999873689376e-05,Entrenamiento_18688
0.7276546955108643,0.9115163683891296,0.6623470187187195,0.7068197131156921,4.999999873689376e-05,Entrenamiento_18688
0.7272727489471436,0.9071289300918579,0.6832253336906433,0.6251232624053955,4.999999873689376e-05,Entrenamiento_18688
0.7295645475387573,0.8574939370155334,0.6875450015068054,0.6265760064125061,4.999999873689376e-05,Entrenamiento_18688
0.7333842515945435,0.9064886569976807,0.6493880748748779,0.7439672350883484,4.999999873689376e-05,Entrenamiento_18688
0.7253628969192505,0.9031685590744019,0.675305962562561,0.7024866342544556,4.999999873689376e-05,Entrenamiento_18688
0.740641713142395,0.9029191136360168,0.6918646693229675,0.6848199367523193,4.999999873689376e-05,Entrenamiento_18688
0.7291826009750366,0.9097661375999451,0.6774657964706421,0.6573150753974915,4.999999873689376e-05,Entrenamiento_18688
0.743697464466095,0.8507271409034729,0.705543577671051,0.6084057092666626,2.499999936844688e-05,Entrenamiento_18688
0.7299465537071228,0.9299838542938232,0.6861051321029663,0.6393378376960754,2.499999936844688e-05,Entrenamiento_18688
0.7364400029182434,0.8681772351264954,0.6925845742225647,0.6474730968475342,2.499999936844688e-05,Entrenamiento_18688
0.7467532753944397,0.8657518625259399,0.7084233164787292,0.5870041251182556,2.499999936844688e-05,Entrenamiento_18688
0.7360580563545227,0.8755555152893066,0.702663779258728,0.6018968224525452,2.499999936844688e-05,Entrenamiento_18688
0.7490450739860535,0.8153032064437866,0.7091432809829712,0.5891808867454529,2.499999936844688e-05,Entrenamiento_18688
0.7360580563545227,0.878477156162262,0.700503945350647,0.6088060140609741,2.499999936844688e-05,Entrenamiento_18688
0.7528647780418396,0.8318773508071899,0.7062634825706482,0.6129027009010315,2.499999936844688e-05,Entrenamiento_18688
0.7417876124382019,0.8980012536048889,0.700503945350647,0.6174675226211548,2.499999936844688e-05,Entrenamiento_18688
0.7494270205497742,0.8644667267799377,0.6954643726348877,0.6273056864738464,2.499999936844688e-05,Entrenamiento_18688
0.7570664882659912,0.8320269584655762,0.67314612865448,0.646276593208313,2.499999936844688e-05,Entrenamiento_18688
0.7559205293655396,0.8325547575950623,0.6825054287910461,0.6197999119758606,2.499999936844688e-05,Entrenamiento_18688
0.754392683506012,0.8263595700263977,0.6839452981948853,0.6238701939582825,1.249999968422344e-05,Entrenamiento_18688
0.7505729794502258,0.8373675346374512,0.6825054287910461,0.6121025681495667,1.249999968422344e-05,Entrenamiento_18688
0.7421696186065674,0.8299477696418762,0.6832253336906433,0.6168237328529358,1.249999968422344e-05,Entrenamiento_18688
0.7478991746902466,0.8659608364105225,0.6832253336906433,0.6334413290023804,1.249999968422344e-05,Entrenamiento_18688
0.7368220090866089,0.8616873621940613,0.7077034115791321,0.5962563157081604,1.249999968422344e-05,Entrenamiento_18688
0.7551566362380981,0.8059348464012146,0.7048236131668091,0.6097912192344666,1.249999968422344e-05,Entrenamiento_18688
0.7295645475387573,0.8724639415740967,0.7149028182029724,0.5957584381103516,1.249999968422344e-05,Entrenamiento_18688
0.3189457654953003,2.628779172897339,0.22174225747585297,1.1265262365341187,4.999999873689376e-05,Entrenamiento_86729
0.3288770020008087,2.4758474826812744,0.5457163453102112,1.064197063446045,4.999999873689376e-05,Entrenamiento_86729
0.32582125067710876,2.460449457168579,0.5457163453102112,1.0700817108154297,4.999999873689376e-05,Entrenamiento_86729
0.3231474459171295,2.3740155696868896,0.22174225747585297,1.9189611673355103,4.999999873689376e-05,Entrenamiento_86729
0.3254392743110657,2.3823254108428955,0.22174225747585297,1.175934076309204,4.999999873689376e-05,Entrenamiento_86729
0.34912148118019104,2.3536462783813477,0.5457163453102112,1.033825397491455,4.999999873689376e-05,Entrenamiento_86729
0.31665393710136414,2.3663806915283203,0.5457163453102112,1.0486255884170532,4.999999873689376e-05,Entrenamiento_86729
0.3200916647911072,2.2976253032684326,0.5457163453102112,1.0308537483215332,4.999999873689376e-05,Entrenamiento_86729
